2279,11,0,10,53,24,86,107,50,8,36,86,10,58,TOP,35,JUNGLE,350,BOTTOM,45,MIDDLE,222,BOTTOM,202,BOTTOM,141,JUNGLE,157,MIDDLE,41,TOP,117,BOTTOM
2236,11,1,22,555,24,122,74,35,51,350,84,83,39,TOP,202,BOTTOM,254,JUNGLE,101,MIDDLE,16,BOTTOM,23,JUNGLE,145,BOTTOM,99,BOTTOM,55,MIDDLE,17,TOP
1348,11,0,157,10,86,121,35,350,157,25,80,266,141,JUNGLE,27,TOP,236,BOTTOM,246,MIDDLE,161,BOTTOM,96,BOTTOM,2,JUNGLE,117,BOTTOM,84,MIDDLE,50,TOP
1842,11,1,0,53,122,22,517,7,555,51,86,427,91,BOTTOM,121,JUNGLE,10,TOP,21,BOTTOM,63,BOTTOM,119,BOTTOM,50,BOTTOM,120,JUNGLE,157,MIDDLE,24,TOP
2225,11,0,555,23,11,91,45,202,105,80,122,26,84,MIDDLE,60,JUNGLE,9,BOTTOM,67,JUNGLE,21,BOTTOM,30,JUNGLE,266,TOP,222,BOTTOM,236,MIDDLE,25,BOTTOM
2257,11,0,16,83,111,157,91,555,36,28,103,0,74,MIDDLE,54,JUNGLE,8,TOP,22,BOTTOM,101,BOTTOM,37,BOTTOM,145,BOTTOM,24,JUNGLE,4,MIDDLE,41,TOP
1595,11,0,84,89,25,54,0,555,238,236,82,157,18,JUNGLE,81,BOTTOM,412,BOTTOM,91,MIDDLE,30,JUNGLE,38,MIDDLE,267,BOTTOM,51,TOP,63,BOTTOM,111,JUNGLE
2412,11,1,122,37,10,25,157,58,101,86,25,120,11,JUNGLE,21,MIDDLE,55,BOTTOM,14,TOP,555,BOTTOM,9,BOTTOM,81,BOTTOM,17,TOP,35,MIDDLE,76,JUNGLE
2141,11,1,84,238,136,92,36,51,25,35,105,86,45,MIDDLE,104,JUNGLE,555,BOTTOM,41,TOP,157,BOTTOM,10,MIDDLE,80,TOP,141,JUNGLE,81,BOTTOM,497,BOTTOM
1842,11,0,0,38,17,86,202,420,11,86,63,22,36,JUNGLE,8,TOP,84,MIDDLE,21,MIDDLE,555,JUNGLE,14,JUNGLE,111,MIDDLE,53,TOP,82,JUNGLE,412,TOP
1554,11,0,17,412,122,0,54,24,111,45,157,121,240,TOP,497,MIDDLE,7,MIDDLE,498,MIDDLE,86,JUNGLE,102,JUNGLE,83,TOP,134,MIDDLE,350,BOTTOM,51,BOTTOM
1713,11,1,420,84,555,58,53,105,143,266,10,555,8,MIDDLE,64,JUNGLE,145,BOTTOM,80,BOTTOM,98,TOP,59,TOP,12,BOTTOM,51,BOTTOM,61,MIDDLE,122,TOP
1371,11,1,157,99,84,86,63,17,114,412,0,555,25,BOTTOM,51,BOTTOM,122,TOP,32,JUNGLE,245,MIDDLE,61,MIDDLE,59,JUNGLE,222,BOTTOM,83,TOP,111,BOTTOM
2200,11,0,91,122,266,154,555,86,82,119,246,111,157,MIDDLE,40,BOTTOM,203,JUNGLE,22,BOTTOM,74,TOP,498,BOTTOM,161,MIDDLE,267,BOTTOM,39,TOP,245,JUNGLE
1945,11,0,119,111,90,16,63,24,122,90,25,51,10,TOP,245,JUNGLE,22,BOTTOM,21,BOTTOM,238,MIDDLE,27,TOP,412,BOTTOM,222,BOTTOM,84,MIDDLE,11,JUNGLE
1681,11,0,53,222,555,86,157,35,63,39,134,22,104,JUNGLE,131,MIDDLE,267,BOTTOM,145,BOTTOM,78,TOP,9,BOTTOM,67,TOP,81,BOTTOM,238,MIDDLE,56,JUNGLE
2173,11,1,8,25,11,122,89,119,121,51,54,67,50,MIDDLE,498,BOTTOM,245,JUNGLE,420,TOP,497,BOTTOM,131,MIDDLE,19,JUNGLE,81,BOTTOM,77,TOP,40,BOTTOM
2356,11,0,11,17,63,89,30,25,238,23,121,1,103,MIDDLE,10,TOP,37,BOTTOM,32,JUNGLE,110,BOTTOM,20,JUNGLE,55,MIDDLE,555,BOTTOM,119,BOTTOM,240,TOP
1494,11,1,53,122,22,238,120,53,86,266,84,54,145,BOTTOM,134,MIDDLE,40,BOTTOM,17,JUNGLE,24,TOP,111,BOTTOM,51,BOTTOM,82,TOP,164,MIDDLE,79,JUNGLE
1586,11,0,498,145,157,74,35,17,86,11,517,25,82,TOP,91,MIDDLE,555,BOTTOM,81,BOTTOM,36,JUNGLE,80,JUNGLE,99,MIDDLE,518,JUNGLE,53,BOTTOM,18,BOTTOM
2312,11,1,83,555,111,22,104,17,36,350,53,157,51,BOTTOM,41,TOP,35,BOTTOM,131,MIDDLE,32,JUNGLE,122,TOP,37,BOTTOM,161,MIDDLE,498,BOTTOM,28,JUNGLE
1340,11,1,111,119,39,266,107,16,122,107,119,2,157,MIDDLE,22,BOTTOM,35,JUNGLE,555,BOTTOM,41,TOP,120,JUNGLE,92,TOP,84,MIDDLE,78,BOTTOM,81,BOTTOM
1833,11,1,84,67,86,35,141,51,2,119,350,17,145,BOTTOM,412,BOTTOM,134,MIDDLE,58,TOP,421,JUNGLE,82,TOP,202,BOTTOM,432,BOTTOM,8,MIDDLE,104,JUNGLE
1378,11,0,53,25,420,133,157,21,45,53,120,82,58,TOP,117,BOTTOM,74,BOTTOM,11,JUNGLE,4,MIDDLE,92,JUNGLE,50,TOP,115,BOTTOM,145,BOTTOM,84,MIDDLE
1597,11,1,7,420,11,51,84,555,420,517,35,54,161,MIDDLE,145,BOTTOM,58,JUNGLE,102,JUNGLE,53,BOTTOM,246,MIDDLE,68,TOP,16,BOTTOM,120,JUNGLE,202,BOTTOM
1630,11,0,18,50,58,36,157,8,350,22,86,141,61,MIDDLE,63,BOTTOM,14,TOP,236,BOTTOM,107,JUNGLE,84,TOP,13,MIDDLE,113,JUNGLE,7,BOTTOM,74,BOTTOM
2100,11,0,555,106,11,222,78,74,106,35,141,10,238,MIDDLE,63,BOTTOM,64,JUNGLE,67,BOTTOM,6,TOP,103,BOTTOM,24,TOP,498,BOTTOM,157,MIDDLE,19,JUNGLE
1647,11,1,142,35,145,67,53,122,266,238,53,35,10,TOP,41,MIDDLE,44,JUNGLE,51,BOTTOM,25,BOTTOM,36,TOP,2,JUNGLE,157,MIDDLE,223,BOTTOM,21,BOTTOM
1979,11,1,24,157,119,103,69,53,25,54,86,157,143,MIDDLE,11,JUNGLE,22,BOTTOM,55,MIDDLE,17,TOP,84,TOP,32,JUNGLE,90,MIDDLE,202,BOTTOM,111,BOTTOM
2265,11,0,145,157,84,11,25,0,157,555,122,105,20,JUNGLE,22,BOTTOM,53,MIDDLE,99,MIDDLE,2,TOP,240,TOP,86,JUNGLE,412,BOTTOM,51,BOTTOM,45,MIDDLE
1673,11,1,54,29,111,23,25,131,141,119,555,32,497,BOTTOM,498,BOTTOM,31,JUNGLE,13,MIDDLE,83,TOP,11,JUNGLE,245,MIDDLE,53,BOTTOM,145,BOTTOM,517,TOP
1227,11,0,0,51,0,67,22,51,350,122,254,25,157,MIDDLE,76,JUNGLE,14,TOP,17,BOTTOM,555,BOTTOM,238,MIDDLE,98,BOTTOM,126,TOP,79,JUNGLE,81,BOTTOM
2080,11,1,0,86,92,202,0,53,35,121,17,54,32,JUNGLE,103,MIDDLE,122,TOP,236,BOTTOM,16,BOTTOM,267,BOTTOM,106,JUNGLE,84,JUNGLE,75,TOP,18,BOTTOM
1506,11,0,0,350,266,17,555,25,157,67,350,92,18,TOP,35,JUNGLE,412,BOTTOM,51,BOTTOM,86,TOP,56,JUNGLE,44,BOTTOM,53,BOTTOM,61,MIDDLE,31,TOP
1254,11,1,111,45,75,22,86,145,53,142,39,24,107,JUNGLE,117,BOTTOM,103,MIDDLE,51,BOTTOM,23,TOP,202,BOTTOM,4,MIDDLE,32,JUNGLE,126,TOP,40,BOTTOM
1419,11,0,96,145,53,24,50,0,0,133,0,238,10,TOP,17,MIDDLE,111,BOTTOM,59,JUNGLE,21,BOTTOM,41,TOP,38,MIDDLE,29,BOTTOM,555,BOTTOM,56,JUNGLE
3543,11,0,238,555,0,35,157,245,99,120,35,238,161,MIDDLE,22,BOTTOM,122,TOP,48,JUNGLE,25,BOTTOM,121,JUNGLE,236,TOP,8,BOTTOM,143,BOTTOM,134,MIDDLE
1289,11,1,21,53,11,74,75,555,22,86,11,238,64,JUNGLE,92,TOP,84,MIDDLE,110,BOTTOM,99,BOTTOM,36,BOTTOM,142,MIDDLE,80,JUNGLE,18,BOTTOM,82,TOP
2363,11,0,84,498,157,111,64,122,86,53,157,111,57,JUNGLE,56,JUNGLE,82,MIDDLE,145,BOTTOM,412,BOTTOM,121,JUNGLE,164,TOP,8,MIDDLE,117,BOTTOM,22,BOTTOM
1478,11,1,86,103,67,11,15,90,202,157,19,555,122,TOP,74,BOTTOM,14,BOTTOM,84,MIDDLE,44,JUNGLE,25,BOTTOM,51,BOTTOM,55,MIDDLE,23,TOP,113,JUNGLE
1389,11,0,23,89,22,17,105,266,37,35,157,133,122,TOP,51,BOTTOM,59,JUNGLE,45,BOTTOM,13,MIDDLE,432,BOTTOM,420,TOP,21,BOTTOM,121,JUNGLE,3,MIDDLE
1385,11,1,238,80,11,24,53,84,157,412,105,50,19,JUNGLE,81,MIDDLE,202,BOTTOM,82,TOP,16,BOTTOM,51,BOTTOM,74,MIDDLE,37,BOTTOM,106,JUNGLE,122,TOP
1715,11,1,103,36,82,497,122,8,238,81,56,122,5,JUNGLE,86,MIDDLE,119,BOTTOM,10,TOP,111,BOTTOM,90,MIDDLE,27,TOP,64,JUNGLE,51,BOTTOM,40,BOTTOM
1569,11,0,119,86,54,90,28,25,35,134,498,58,43,BOTTOM,113,JUNGLE,238,MIDDLE,145,BOTTOM,24,TOP,240,MIDDLE,121,JUNGLE,267,BOTTOM,222,BOTTOM,75,TOP
1342,11,1,245,56,86,60,10,53,38,35,89,157,143,BOTTOM,80,TOP,45,BOTTOM,238,MIDDLE,57,JUNGLE,267,BOTTOM,67,BOTTOM,92,TOP,154,JUNGLE,54,MIDDLE
1353,11,1,0,119,48,17,55,53,84,13,111,432,50,BOTTOM,246,TOP,21,BOTTOM,141,JUNGLE,23,TOP,10,TOP,238,MIDDLE,69,BOTTOM,99,BOTTOM,11,JUNGLE
1999,11,1,17,163,51,99,80,555,412,99,17,63,131,JUNGLE,10,TOP,222,BOTTOM,36,BOTTOM,4,MIDDLE,223,TOP,35,JUNGLE,119,BOTTOM,245,BOTTOM,103,MIDDLE
1746,11,1,54,157,53,6,64,131,145,517,25,80,3,MIDDLE,555,BOTTOM,48,TOP,119,BOTTOM,76,JUNGLE,50,BOTTOM,22,BOTTOM,121,JUNGLE,122,TOP,55,MIDDLE
2016,11,0,84,157,51,28,142,23,3,86,119,10,55,MIDDLE,64,JUNGLE,31,TOP,145,BOTTOM,35,BOTTOM,6,TOP,53,BOTTOM,7,MIDDLE,18,BOTTOM,102,JUNGLE
1526,11,1,54,164,32,53,8,80,0,64,555,53,145,BOTTOM,50,BOTTOM,157,MIDDLE,13,TOP,245,JUNGLE,86,MIDDLE,246,TOP,412,BOTTOM,22,BOTTOM,107,JUNGLE
1960,11,0,23,350,51,25,103,238,119,497,35,0,122,TOP,59,JUNGLE,518,BOTTOM,53,BOTTOM,161,MIDDLE,555,BOTTOM,157,MIDDLE,64,JUNGLE,222,BOTTOM,85,TOP
1408,11,0,82,45,51,17,238,555,105,24,22,17,36,JUNGLE,86,JUNGLE,245,MIDDLE,53,BOTTOM,157,BOTTOM,10,TOP,77,JUNGLE,21,BOTTOM,99,BOTTOM,34,MIDDLE
1863,11,1,53,157,36,51,24,61,17,35,63,54,498,BOTTOM,497,BOTTOM,64,JUNGLE,115,MIDDLE,82,TOP,18,BOTTOM,80,MIDDLE,11,JUNGLE,89,BOTTOM,8,TOP
1690,11,0,53,350,246,266,0,157,555,99,122,86,80,TOP,19,JUNGLE,497,BOTTOM,31,TOP,498,BOTTOM,35,JUNGLE,22,TOP,110,BOTTOM,37,BOTTOM,115,MIDDLE
1625,11,0,133,157,25,91,63,8,28,80,11,63,53,BOTTOM,7,MIDDLE,154,JUNGLE,122,TOP,222,BOTTOM,164,TOP,145,BOTTOM,64,JUNGLE,10,MIDDLE,497,BOTTOM
2231,11,1,75,82,17,11,238,75,120,555,24,246,99,BOTTOM,39,MIDDLE,81,BOTTOM,35,JUNGLE,84,TOP,64,TOP,145,BOTTOM,240,TOP,16,BOTTOM,86,TOP
2359,11,1,420,99,24,45,89,99,21,11,86,105,25,BOTTOM,121,JUNGLE,122,JUNGLE,222,BOTTOM,31,MIDDLE,8,MIDDLE,75,TOP,36,JUNGLE,111,BOTTOM,22,BOTTOM
1741,11,0,555,53,36,58,11,36,25,80,86,245,22,BOTTOM,40,BOTTOM,45,MIDDLE,133,TOP,35,JUNGLE,141,JUNGLE,412,BOTTOM,105,TOP,84,MIDDLE,145,BOTTOM
2013,11,1,245,254,202,157,86,122,35,25,86,157,17,TOP,350,BOTTOM,498,BOTTOM,141,JUNGLE,238,MIDDLE,145,BOTTOM,104,TOP,8,MIDDLE,99,BOTTOM,81,TOP
1800,11,0,84,11,45,21,36,114,1,86,25,245,58,JUNGLE,157,MIDDLE,80,JUNGLE,236,BOTTOM,40,BOTTOM,31,TOP,141,JUNGLE,22,BOTTOM,99,MIDDLE,111,BOTTOM
1831,11,0,238,157,53,33,17,54,22,32,53,35,25,BOTTOM,121,JUNGLE,92,TOP,112,MIDDLE,145,BOTTOM,68,TOP,67,BOTTOM,40,BOTTOM,106,JUNGLE,134,MIDDLE
1484,11,0,22,420,19,17,0,145,24,238,36,89,28,JUNGLE,119,BOTTOM,13,MIDDLE,111,BOTTOM,122,TOP,14,JUNGLE,106,JUNGLE,84,MIDDLE,25,BOTTOM,51,BOTTOM
1794,11,0,238,25,82,122,51,157,86,24,238,89,74,MIDDLE,54,JUNGLE,111,TOP,22,BOTTOM,412,BOTTOM,64,JUNGLE,39,TOP,105,MIDDLE,53,BOTTOM,145,BOTTOM
2123,11,1,24,164,51,86,238,12,238,35,157,86,145,BOTTOM,53,BOTTOM,72,JUNGLE,90,TOP,92,TOP,58,TOP,236,BOTTOM,7,MIDDLE,143,BOTTOM,254,JUNGLE
1868,11,1,80,517,157,53,555,119,555,53,25,74,10,TOP,28,JUNGLE,34,MIDDLE,22,BOTTOM,99,BOTTOM,498,BOTTOM,107,JUNGLE,240,TOP,16,BOTTOM,103,MIDDLE
1994,11,1,555,122,19,33,62,36,86,38,119,120,35,JUNGLE,92,TOP,45,MIDDLE,98,BOTTOM,145,BOTTOM,134,MIDDLE,141,JUNGLE,157,JUNGLE,201,BOTTOM,236,BOTTOM
1714,11,1,45,555,122,51,19,119,23,157,555,121,13,TOP,39,MIDDLE,86,JUNGLE,37,BOTTOM,22,BOTTOM,99,MIDDLE,145,BOTTOM,24,JUNGLE,26,BOTTOM,17,TOP
1824,11,1,35,80,19,20,74,555,13,35,101,25,157,MIDDLE,99,BOTTOM,18,BOTTOM,64,TOP,122,TOP,106,JUNGLE,92,TOP,22,BOTTOM,34,MIDDLE,53,BOTTOM
2644,11,0,99,122,157,74,11,35,64,412,90,202,30,JUNGLE,63,BOTTOM,555,MIDDLE,36,TOP,51,BOTTOM,101,BOTTOM,22,BOTTOM,60,JUNGLE,39,MIDDLE,6,TOP
1264,11,0,122,555,0,25,238,238,11,35,25,86,89,BOTTOM,51,BOTTOM,50,TOP,2,JUNGLE,103,MIDDLE,8,MIDDLE,14,TOP,75,JUNGLE,18,BOTTOM,45,BOTTOM
1941,11,1,36,157,11,64,122,141,36,555,45,105,23,TOP,79,JUNGLE,518,MIDDLE,81,BOTTOM,99,BOTTOM,145,BOTTOM,86,TOP,7,MIDDLE,26,BOTTOM,59,JUNGLE
1535,11,0,35,24,38,53,121,80,22,91,50,10,36,JUNGLE,122,TOP,51,BOTTOM,105,MIDDLE,89,BOTTOM,245,JUNGLE,67,BOTTOM,111,BOTTOM,58,TOP,157,MIDDLE
2347,11,1,145,121,8,119,122,11,555,126,20,17,50,MIDDLE,81,BOTTOM,114,TOP,2,JUNGLE,350,BOTTOM,84,TOP,69,MIDDLE,25,BOTTOM,51,BOTTOM,64,JUNGLE
1320,11,0,86,56,107,157,117,22,122,86,24,80,14,TOP,245,JUNGLE,37,BOTTOM,119,BOTTOM,39,MIDDLE,64,JUNGLE,81,MIDDLE,21,BOTTOM,103,BOTTOM,82,TOP
2116,11,0,157,25,10,86,35,75,25,238,45,223,44,BOTTOM,81,BOTTOM,114,MIDDLE,102,JUNGLE,518,MIDDLE,101,BOTTOM,22,BOTTOM,122,TOP,13,TOP,64,JUNGLE
1437,11,1,120,11,10,350,25,157,54,86,89,33,102,JUNGLE,498,BOTTOM,7,MIDDLE,48,TOP,53,BOTTOM,40,BOTTOM,59,JUNGLE,119,BOTTOM,518,MIDDLE,83,TOP
1924,11,1,35,555,105,10,25,143,53,245,86,238,4,MIDDLE,126,TOP,412,BOTTOM,111,JUNGLE,145,BOTTOM,51,BOTTOM,37,BOTTOM,20,JUNGLE,17,TOP,13,MIDDLE
1549,11,1,64,157,17,86,90,114,35,86,157,99,21,BOTTOM,254,JUNGLE,23,TOP,111,BOTTOM,105,MIDDLE,134,MIDDLE,106,JUNGLE,145,BOTTOM,25,BOTTOM,223,TOP
1828,11,0,35,23,54,53,119,25,223,86,121,35,145,BOTTOM,3,BOTTOM,245,JUNGLE,246,MIDDLE,126,TOP,111,BOTTOM,22,BOTTOM,24,TOP,112,MIDDLE,28,JUNGLE
1463,11,1,53,8,157,161,28,112,145,412,53,498,21,MIDDLE,106,JUNGLE,99,MIDDLE,25,MIDDLE,14,TOP,122,MIDDLE,35,TOP,3,MIDDLE,267,BOTTOM,4,BOTTOM
1879,11,1,37,222,28,17,19,101,111,121,53,51,22,BOTTOM,3,MIDDLE,78,TOP,518,BOTTOM,203,JUNGLE,21,BOTTOM,122,MIDDLE,157,MIDDLE,25,BOTTOM,141,JUNGLE
2572,11,1,22,11,145,90,24,54,145,114,86,127,245,JUNGLE,81,TOP,555,MIDDLE,7,MIDDLE,222,BOTTOM,92,TOP,30,JUNGLE,240,BOTTOM,105,MIDDLE,17,BOTTOM
1932,11,1,555,86,105,11,53,254,157,0,119,13,31,JUNGLE,84,TOP,238,MIDDLE,25,BOTTOM,22,BOTTOM,267,BOTTOM,18,BOTTOM,154,JUNGLE,266,TOP,91,MIDDLE
1274,11,0,54,119,0,86,105,17,555,141,53,157,80,JUNGLE,143,BOTTOM,51,BOTTOM,122,TOP,34,MIDDLE,23,TOP,350,BOTTOM,131,MIDDLE,145,JUNGLE,498,BOTTOM
1823,11,1,119,22,420,202,122,119,91,86,53,35,114,TOP,136,MIDDLE,555,BOTTOM,141,JUNGLE,498,BOTTOM,67,BOTTOM,157,MIDDLE,99,BOTTOM,58,TOP,24,JUNGLE
1482,11,0,35,240,91,119,25,62,61,35,86,25,11,JUNGLE,55,MIDDLE,122,TOP,142,BOTTOM,45,BOTTOM,82,TOP,517,MIDDLE,19,JUNGLE,40,BOTTOM,157,BOTTOM
2219,11,0,86,266,51,7,120,24,114,157,99,51,267,BOTTOM,14,TOP,236,MIDDLE,35,JUNGLE,145,BOTTOM,82,TOP,28,JUNGLE,22,BOTTOM,21,BOTTOM,518,MIDDLE
2051,11,1,157,84,122,86,54,11,63,412,90,122,516,TOP,238,MIDDLE,81,BOTTOM,28,JUNGLE,267,BOTTOM,105,MIDDLE,24,TOP,145,BOTTOM,9,BOTTOM,60,JUNGLE
1211,11,0,498,35,157,0,240,9,63,53,13,122,32,JUNGLE,38,MIDDLE,19,TOP,236,BOTTOM,50,BOTTOM,11,JUNGLE,23,JUNGLE,222,BOTTOM,89,BOTTOM,69,MIDDLE
1203,11,0,141,11,22,45,23,51,157,11,86,120,17,JUNGLE,84,MIDDLE,555,BOTTOM,19,JUNGLE,7,BOTTOM,60,JUNGLE,67,TOP,161,BOTTOM,238,MIDDLE,429,BOTTOM
1281,11,1,53,25,59,86,157,84,55,64,51,81,245,JUNGLE,22,BOTTOM,12,BOTTOM,85,JUNGLE,518,MIDDLE,50,MIDDLE,427,TOP,141,JUNGLE,236,JUNGLE,142,BOTTOM
1221,11,0,420,111,134,56,53,86,555,17,10,238,157,MIDDLE,2,TOP,143,BOTTOM,5,JUNGLE,222,BOTTOM,14,MIDDLE,79,JUNGLE,57,TOP,99,BOTTOM,22,BOTTOM
2543,11,1,54,63,84,245,10,53,86,412,5,122,21,BOTTOM,111,BOTTOM,64,JUNGLE,157,TOP,4,TOP,69,MIDDLE,92,TOP,555,BOTTOM,76,JUNGLE,51,BOTTOM
1486,11,1,74,122,134,25,99,25,81,58,51,105,121,JUNGLE,22,BOTTOM,80,TOP,555,BOTTOM,91,MIDDLE,518,BOTTOM,54,JUNGLE,55,MIDDLE,202,BOTTOM,157,TOP
1886,11,0,91,53,22,86,350,35,101,122,267,8,81,BOTTOM,36,TOP,102,JUNGLE,13,MIDDLE,50,BOTTOM,20,JUNGLE,99,BOTTOM,245,TOP,51,BOTTOM,42,MIDDLE
1317,11,0,55,35,25,268,0,141,67,84,25,86,10,TOP,69,TOP,77,JUNGLE,29,BOTTOM,12,BOTTOM,59,JUNGLE,17,TOP,99,MIDDLE,236,BOTTOM,432,BOTTOM
1775,11,1,39,25,0,412,90,202,107,122,105,51,54,TOP,24,JUNGLE,18,MIDDLE,99,BOTTOM,518,BOTTOM,53,BOTTOM,22,BOTTOM,164,TOP,1,MIDDLE,64,JUNGLE
1981,11,1,80,555,122,119,102,122,25,18,90,555,83,TOP,56,JUNGLE,157,MIDDLE,267,BOTTOM,22,BOTTOM,236,BOTTOM,202,BOTTOM,238,MIDDLE,86,TOP,79,JUNGLE
2003,11,1,51,106,22,86,238,86,22,84,240,555,54,BOTTOM,67,BOTTOM,80,JUNGLE,245,MIDDLE,31,JUNGLE,119,BOTTOM,89,BOTTOM,13,TOP,35,JUNGLE,7,MIDDLE
1565,11,1,0,24,17,45,21,22,518,420,64,105,26,BOTTOM,145,BOTTOM,157,TOP,11,JUNGLE,39,MIDDLE,40,BOTTOM,35,JUNGLE,81,BOTTOM,98,TOP,517,TOP
1236,11,1,75,136,86,145,157,86,24,55,202,555,84,TOP,63,MIDDLE,11,JUNGLE,51,MIDDLE,350,MIDDLE,141,JUNGLE,89,BOTTOM,61,MIDDLE,21,BOTTOM,58,TOP
1330,11,0,86,82,53,555,122,17,53,74,35,238,111,BOTTOM,51,BOTTOM,107,TOP,103,MIDDLE,11,JUNGLE,31,TOP,40,MIDDLE,24,JUNGLE,145,BOTTOM,412,BOTTOM
1277,11,0,80,119,82,24,267,555,157,104,25,122,202,MIDDLE,50,BOTTOM,103,BOTTOM,54,TOP,35,JUNGLE,36,TOP,201,BOTTOM,142,MIDDLE,29,BOTTOM,106,JUNGLE
1907,11,0,555,157,45,0,86,86,89,24,25,238,64,JUNGLE,38,MIDDLE,126,TOP,15,BOTTOM,412,BOTTOM,53,BOTTOM,145,BOTTOM,77,JUNGLE,122,TOP,39,MIDDLE
1351,11,0,53,157,86,238,24,101,53,122,45,202,18,BOTTOM,111,BOTTOM,91,MIDDLE,74,JUNGLE,17,JUNGLE,81,BOTTOM,29,TOP,267,BOTTOM,60,JUNGLE,115,BOTTOM
2297,11,0,50,20,80,157,103,111,17,157,53,0,35,MIDDLE,64,JUNGLE,122,TOP,58,MIDDLE,22,BOTTOM,23,TOP,26,MIDDLE,32,JUNGLE,145,BOTTOM,412,BOTTOM
1831,11,1,121,53,13,266,107,555,53,80,157,86,39,BOTTOM,246,MIDDLE,427,JUNGLE,25,MIDDLE,84,TOP,21,BOTTOM,131,JUNGLE,238,MIDDLE,8,TOP,99,BOTTOM
2152,11,1,17,64,119,53,84,238,77,89,222,420,19,JUNGLE,37,BOTTOM,74,MIDDLE,133,TOP,145,BOTTOM,35,JUNGLE,112,MIDDLE,6,TOP,117,BOTTOM,110,BOTTOM
1736,11,0,105,121,58,555,6,53,0,121,0,35,98,JUNGLE,22,BOTTOM,142,MIDDLE,80,JUNGLE,16,BOTTOM,41,TOP,84,MIDDLE,11,JUNGLE,117,BOTTOM,145,BOTTOM
2230,11,0,8,99,25,157,92,51,141,497,238,122,266,TOP,24,JUNGLE,15,BOTTOM,105,MIDDLE,63,BOTTOM,412,BOTTOM,35,TOP,54,JUNGLE,101,MIDDLE,81,BOTTOM
1538,11,0,86,7,555,5,35,39,2,145,22,86,24,TOP,238,MIDDLE,267,BOTTOM,106,JUNGLE,67,BOTTOM,103,MIDDLE,36,BOTTOM,350,BOTTOM,64,JUNGLE,58,TOP
2680,11,1,20,53,122,238,142,25,80,105,63,114,37,BOTTOM,121,JUNGLE,17,MIDDLE,222,BOTTOM,58,TOP,2,JUNGLE,24,TOP,54,BOTTOM,161,BOTTOM,84,MIDDLE
1408,11,1,11,45,157,54,37,22,35,555,86,67,60,JUNGLE,21,BOTTOM,266,JUNGLE,238,MIDDLE,117,BOTTOM,10,MIDDLE,106,JUNGLE,161,MIDDLE,350,BOTTOM,119,BOTTOM
1760,11,1,86,7,51,25,11,89,24,51,223,0,4,MIDDLE,1,BOTTOM,164,TOP,141,JUNGLE,22,BOTTOM,53,BOTTOM,55,MIDDLE,19,JUNGLE,67,BOTTOM,83,TOP
1810,11,1,350,81,84,33,202,23,145,555,134,53,75,TOP,21,BOTTOM,36,BOTTOM,141,JUNGLE,3,MIDDLE,40,BOTTOM,31,MIDDLE,518,MIDDLE,245,JUNGLE,22,BOTTOM
1778,11,1,121,35,350,157,25,25,121,11,92,53,412,BOTTOM,29,BOTTOM,103,MIDDLE,38,TOP,76,JUNGLE,222,BOTTOM,80,TOP,555,BOTTOM,28,JUNGLE,7,MIDDLE
2760,11,0,203,101,17,81,99,39,82,53,99,121,145,BOTTOM,34,MIDDLE,412,BOTTOM,86,TOP,30,JUNGLE,141,JUNGLE,157,MIDDLE,18,BOTTOM,54,TOP,350,BOTTOM
1326,11,0,63,25,10,90,36,266,99,25,77,238,22,BOTTOM,26,BOTTOM,55,MIDDLE,20,JUNGLE,39,TOP,145,BOTTOM,23,TOP,555,BOTTOM,103,MIDDLE,64,JUNGLE
1333,11,1,18,121,86,36,22,89,111,80,86,28,67,BOTTOM,420,TOP,37,BOTTOM,245,JUNGLE,238,MIDDLE,31,JUNGLE,412,BOTTOM,122,TOP,41,MIDDLE,51,BOTTOM
1642,11,0,107,136,86,12,80,266,202,103,35,24,22,BOTTOM,72,JUNGLE,111,BOTTOM,99,MIDDLE,82,TOP,350,BOTTOM,222,BOTTOM,238,MIDDLE,33,JUNGLE,420,TOP
2094,11,0,240,86,53,238,20,11,2,54,25,86,121,JUNGLE,103,MIDDLE,89,BOTTOM,110,BOTTOM,36,TOP,111,BOTTOM,78,TOP,19,JUNGLE,26,MIDDLE,222,BOTTOM
1328,11,0,122,24,412,51,86,119,6,53,105,86,75,TOP,35,JUNGLE,25,BOTTOM,222,BOTTOM,157,MIDDLE,50,BOTTOM,164,TOP,19,TOP,55,MIDDLE,429,BOTTOM
1520,11,1,54,119,25,238,35,25,122,238,86,555,18,MIDDLE,99,MIDDLE,80,JUNGLE,6,MIDDLE,22,MIDDLE,497,BOTTOM,5,JUNGLE,498,BOTTOM,157,MIDDLE,85,TOP
1531,11,0,111,17,35,84,113,53,119,555,122,55,157,TOP,22,BOTTOM,114,TOP,89,MIDDLE,24,JUNGLE,80,TOP,81,MIDDLE,11,JUNGLE,202,BOTTOM,223,BOTTOM
1416,11,0,236,238,86,80,25,157,246,24,555,58,8,MIDDLE,89,BOTTOM,222,BOTTOM,77,JUNGLE,5,TOP,145,BOTTOM,84,TOP,11,JUNGLE,53,BOTTOM,90,MIDDLE
